Abbreviation,GrandPrix,Year,Q1,Q2,Q3,Q1_gap,Q2_gap,Q3_gap
ALB,Australian Grand Prix,2005,1:49.230,\N,\N,22.089,24.31962999999999,25.431160199999994
MSC,Australian Grand Prix,2005,1:57.931,\N,\N,30.790000000000006,33.28166,34.57243080000001
SAT,Australian Grand Prix,2005,\N,\N,\N,0.0,0.0,0.0
MAS,Australian Grand Prix,2005,\N,\N,\N,0.0,0.0,0.0
ALO,Malaysian Grand Prix,2005,1:32.582,1:35.090,\N,0.0,0.0,0.0
TRU,Malaysian Grand Prix,2005,1:32.672,1:35.253,\N,0.09000000000000341,0.1629999999999967,0.16625999999999408
FIS,Malaysian Grand Prix,2005,1:32.765,1:35.683,\N,0.18300000000000693,0.5929999999999893,0.604859999999988
WEB,Malaysian Grand Prix,2005,1:33.204,1:35.700,\N,0.6220000000000141,0.6099999999999994,0.6221999999999923
SCH,Malaysian Grand Prix,2005,1:33.106,1:35.901,\N,0.5240000000000009,0.811000000000007,0.827219999999997
RAI,Malaysian Grand Prix,2005,1:32.839,1:36.644,\N,0.257000000000005,1.554000000000002,1.5850799999999907
KLI,Malaysian Grand Prix,2005,1:33.724,1:35.865,\N,1.141999999999996,0.7750000000000057,0.7904999999999944
COU,Malaysian Grand Prix,2005,1:33.809,1:35.891,\N,1.2270000000000039,0.8009999999999877,0.8170199999999852
BUT,Malaysian Grand Prix,2005,1:33.616,1:36.216,\N,1.034000000000006,1.1260000000000048,1.1485200000000049
HEI,Malaysian Grand Prix,2005,1:33.464,1:36.453,\N,0.882000000000005,1.3629999999999995,1.3902599999999978
MON,Malaysian Grand Prix,2005,1:33.333,1:36.757,\N,0.7510000000000048,1.6670000000000016,1.700339999999997
BAR,Malaysian Grand Prix,2005,1:34.162,1:37.340,\N,1.5800000000000125,2.25,2.2949999999999875
MSC,Malaysian Grand Prix,2005,1:34.072,1:37.561,\N,1.490000000000009,2.4710000000000036,2.5204200000000014
MAS,Malaysian Grand Prix,2005,1:34.151,1:37.733,\N,1.5690000000000168,2.6430000000000007,2.695859999999996
DAV,Malaysian Grand Prix,2005,1:34.866,1:37.024,\N,2.284000000000006,1.9339999999999975,1.9726799999999969
VIL,Malaysian Grand Prix,2005,1:34.887,1:38.108,\N,2.305000000000007,3.0180000000000007,3.0783599999999893
KAR,Malaysian Grand Prix,2005,1:37.806,1:39.850,\N,5.224000000000004,4.759999999999991,4.855199999999982
TMO,Malaysian Grand Prix,2005,1:37.856,1:40.106,\N,5.274000000000001,5.015999999999991,5.1163199999999875
FRI,Malaysian Grand Prix,2005,1:39.268,1:41.918,\N,6.686000000000007,6.828000000000003,6.964559999999992
ALB,Malaysian Grand Prix,2005,1:40.432,1:42.569,\N,7.8500000000000085,7.478999999999999,7.6285799999999995
ALO,Bahrain Grand Prix,2005,1:29.848,1:32.054,\N,0.0,0.0,0.0
MSC,Bahrain Grand Prix,2005,1:30.237,1:32.120,\N,0.3889999999999958,0.0660000000000025,0.06731999999999516
TRU,Bahrain Grand Prix,2005,1:29.993,1:32.667,\N,0.14499999999999602,0.6129999999999995,0.6252599999999973
HEI,Bahrain Grand Prix,2005,1:30.390,1:32.827,\N,0.5420000000000016,0.7729999999999961,0.7884599999999864
WEB,Bahrain Grand Prix,2005,1:30.592,1:32.670,\N,0.7439999999999998,0.6159999999999997,0.6283200000000022
SCH,Bahrain Grand Prix,2005,1:30.952,1:32.319,\N,1.1039999999999992,0.26500000000000057,0.27029999999999177
KLI,Bahrain Grand Prix,2005,1:30.646,1:32.723,\N,0.7980000000000018,0.6689999999999969,0.6823799999999949
DLR,Bahrain Grand Prix,2005,1:30.725,1:32.648,\N,0.8769999999999953,0.5939999999999941,0.6058799999999849
RAI,Bahrain Grand Prix,2005,1:30.594,1:32.930,\N,0.7459999999999951,0.8760000000000048,0.8935199999999952
FIS,Bahrain Grand Prix,2005,1:30.445,1:33.320,\N,0.5969999999999942,1.2659999999999911,1.2913199999999847
BUT,Bahrain Grand Prix,2005,1:30.957,1:33.391,\N,1.1089999999999947,1.336999999999989,1.3637399999999786
MAS,Bahrain Grand Prix,2005,1:30.933,1:34.269,\N,1.0849999999999937,2.2150000000000034,2.259299999999996
SAT,Bahrain Grand Prix,2005,1:31.113,1:34.450,\N,1.2650000000000006,2.396000000000001,2.4439199999999914
COU,Bahrain Grand Prix,2005,1:31.211,1:34.633,\N,1.3629999999999995,2.5790000000000077,2.630580000000009
BAR,Bahrain Grand Prix,2005,1:31.826,1:35.867,\N,1.9779999999999944,3.812999999999988,3.889259999999979
VIL,Bahrain Grand Prix,2005,1:32.318,1:35.665,\N,2.469999999999999,3.61099999999999,3.6832199999999915
TMO,Bahrain Grand Prix,2005,1:33.424,1:36.004,\N,3.5760000000000076,3.9499999999999886,4.028999999999982
KAR,Bahrain Grand Prix,2005,1:33.190,1:36.953,\N,3.3419999999999987,4.899000000000001,4.9969799999999935
ALB,Bahrain Grand Prix,2005,1:34.005,1:36.417,\N,4.1569999999999965,4.3629999999999995,4.45026
FRI,Bahrain Grand Prix,2005,1:34.848,1:36.413,\N,5.0,4.358999999999995,4.446179999999998
RAI,San Marino Grand Prix,2005,1:19.886,1:22.994,\N,0.0,0.0,0.0
ALO,San Marino Grand Prix,2005,1:19.889,1:23.552,\N,0.0030000000000001137,0.5579999999999927,0.5691599999999966
BUT,San Marino Grand Prix,2005,1:20.464,1:23.641,\N,0.578000000000003,0.6469999999999914,0.6599399999999918
WEB,San Marino Grand Prix,2005,1:20.442,1:24.069,\N,0.5560000000000116,1.0750000000000028,1.096500000000006
TRU,San Marino Grand Prix,2005,1:20.492,1:24.026,\N,0.6060000000000088,1.0319999999999965,1.0526399999999967
SAT,San Marino Grand Prix,2005,1:20.851,1:23.807,\N,0.9650000000000034,0.8130000000000024,0.829260000000005
WUR,San Marino Grand Prix,2005,1:20.632,1:24.057,\N,0.7460000000000093,1.0630000000000024,1.0842600000000004
MAS,San Marino Grand Prix,2005,1:20.593,1:24.337,\N,0.7070000000000078,1.3430000000000035,1.3698600000000027
HEI,San Marino Grand Prix,2005,1:20.807,1:24.389,\N,0.9210000000000065,1.394999999999996,1.4228999999999985
BAR,San Marino Grand Prix,2005,1:20.892,1:24.351,\N,1.0060000000000002,1.3569999999999993,1.3841400000000021
SCH,San Marino Grand Prix,2005,1:20.994,1:24.422,\N,1.108000000000004,1.4279999999999973,1.456559999999996
VIL,San Marino Grand Prix,2005,1:20.999,1:25.260,\N,1.1129999999999995,2.2660000000000053,2.311320000000009
FIS,San Marino Grand Prix,2005,1:21.708,1:25.002,\N,1.8220000000000027,2.0079999999999956,2.0481599999999958
MSC,San Marino Grand Prix,2005,1:20.260,1:26.984,\N,0.37400000000000944,3.990000000000009,4.069800000000015
COU,San Marino Grand Prix,2005,1:21.632,1:26.438,\N,1.7460000000000093,3.4440000000000026,3.5128800000000098
LIU,San Marino Grand Prix,2005,1:21.804,1:26.351,\N,1.9180000000000064,3.3569999999999993,3.424139999999994
KAR,San Marino Grand Prix,2005,1:23.123,1:28.976,\N,3.237000000000009,5.981999999999999,6.101640000000003
TMO,San Marino Grand Prix,2005,1:25.100,1:29.152,\N,5.213999999999999,6.158000000000001,6.28116
FRI,San Marino Grand Prix,2005,1:26.484,1:30.564,\N,6.598000000000013,7.569999999999993,7.7213999999999885
ALB,San Marino Grand Prix,2005,1:25.921,\N,\N,6.034999999999997,5.504629999999992,5.614722599999993
RAI,Spanish Grand Prix,2005,1:14.819,1:16.602,\N,0.02400000000000091,0.0,0.0
WEB,Spanish Grand Prix,2005,1:15.042,1:16.626,\N,0.2469999999999999,0.02400000000000091,0.02448000000001116
ALO,Spanish Grand Prix,2005,1:14.811,1:16.880,\N,0.016000000000005343,0.2779999999999916,0.28355999999999426
SCH,Spanish Grand Prix,2005,1:14.870,1:17.047,\N,0.07500000000000284,0.4449999999999932,0.4539000000000044
TRU,Spanish Grand Prix,2005,1:14.795,1:17.200,\N,0.0,0.597999999999999,0.609960000000001
FIS,Spanish Grand Prix,2005,1:15.601,1:17.229,\N,0.8059999999999974,0.6269999999999953,0.6395399999999967
MON,Spanish Grand Prix,2005,1:15.902,1:17.570,\N,1.1069999999999993,0.9679999999999893,0.9873599999999954
MSC,Spanish Grand Prix,2005,1:15.398,1:18.153,\N,0.6029999999999944,1.5509999999999877,1.58202
COU,Spanish Grand Prix,2005,1:15.795,1:18.373,\N,1.0,1.7710000000000008,1.8064200000000028
MAS,Spanish Grand Prix,2005,1:15.863,1:18.361,\N,1.0679999999999978,1.7590000000000003,1.7941800000000114
LIU,Spanish Grand Prix,2005,1:16.288,1:19.014,\N,1.492999999999995,2.411999999999992,2.460239999999999
VIL,Spanish Grand Prix,2005,1:16.794,1:19.686,\N,1.9989999999999952,3.084000000000003,3.145680000000013
KAR,Spanish Grand Prix,2005,1:18.557,1:20.711,\N,3.7620000000000005,4.108999999999995,4.191180000000003
TMO,Spanish Grand Prix,2005,1:19.040,1:20.903,\N,4.24499999999999,4.300999999999988,4.387019999999993
ALB,Spanish Grand Prix,2005,1:19.563,1:21.578,\N,4.768000000000001,4.975999999999999,5.075520000000012
FRI,Spanish Grand Prix,2005,1:20.306,1:22.453,\N,5.510999999999996,5.850999999999999,5.96802000000001
HEI,Spanish Grand Prix,2005,1:15.038,\N,\N,0.242999999999995,0.6871399999999994,0.7008828000000022
BAR,Spanish Grand Prix,2005,1:15.746,\N,\N,0.9509999999999934,1.4163799999999895,1.444707600000001
RAI,Monaco Grand Prix,2005,1:13.644,1:16.681,\N,0.0,0.3999999999999915,0.40799999999998704
ALO,Monaco Grand Prix,2005,1:14.125,1:16.281,\N,0.48099999999999454,0.0,0.0
WEB,Monaco Grand Prix,2005,1:14.584,1:17.072,\N,0.9399999999999977,0.7909999999999968,0.8068199999999877
FIS,Monaco Grand Prix,2005,1:14.783,1:17.317,\N,1.1389999999999958,1.0360000000000014,1.0567199999999985
TRU,Monaco Grand Prix,2005,1:15.189,1:17.401,\N,1.5449999999999875,1.1199999999999903,1.142399999999995
HEI,Monaco Grand Prix,2005,1:15.128,1:17.755,\N,1.4839999999999947,1.4739999999999895,1.503479999999982
COU,Monaco Grand Prix,2005,1:15.329,1:18.538,\N,1.6850000000000023,2.256999999999991,2.3021399999999943
MSC,Monaco Grand Prix,2005,1:16.186,1:18.550,\N,2.5420000000000016,2.2689999999999912,2.3143799999999857
VIL,Monaco Grand Prix,2005,1:15.921,1:19.015,\N,2.276999999999987,2.7339999999999947,2.7886799999999994
BAR,Monaco Grand Prix,2005,1:16.142,1:18.841,\N,2.4979999999999905,2.5600000000000023,2.6111999999999966
MAS,Monaco Grand Prix,2005,1:16.218,1:18.902,\N,2.573999999999998,2.620999999999995,2.673419999999993
LIU,Monaco Grand Prix,2005,1:16.817,1:20.335,\N,3.173000000000002,4.054000000000002,4.135080000000002
FRI,Monaco Grand Prix,2005,1:18.574,1:22.236,\N,4.929999999999993,5.954999999999998,6.074100000000001
ALB,Monaco Grand Prix,2005,1:19.229,1:22.977,\N,5.584999999999994,6.695999999999998,6.829920000000001
TMO,Monaco Grand Prix,2005,1:19.408,1:23.670,\N,5.763999999999996,7.388999999999996,7.536779999999993
MON,Monaco Grand Prix,2005,1:14.858,\N,\N,1.2139999999999986,0.822739999999996,0.8391947999999871
KAR,Monaco Grand Prix,2005,1:19.474,1:23.948,\N,5.829999999999998,7.667000000000002,7.820340000000002
SCH,Monaco Grand Prix,2005,\N,\N,\N,13.496999999999986,11.906269999999992,11.519257799999991
VET,Australian Grand Prix,2011,1:25.296,1:24.090,1:23.529,0.0,0.0,0.0
HAM,Australian Grand Prix,2011,1:25.384,1:24.595,1:24.307,0.08800000000000807,0.5049999999999955,0.7780000000000058
WEB,Australian Grand Prix,2011,1:25.900,1:24.658,1:24.395,0.6040000000000134,0.5679999999999978,0.8659999999999997
BUT,Australian Grand Prix,2011,1:25.886,1:24.957,1:24.779,0.5900000000000034,0.8669999999999902,1.25
ALO,Australian Grand Prix,2011,1:25.707,1:25.242,1:24.974,0.41100000000000136,1.152000000000001,1.4450000000000074
PET,Australian Grand Prix,2011,1:25.543,1:25.582,1:25.247,0.2470000000000141,1.4919999999999902,1.7180000000000035
ROS,Australian Grand Prix,2011,1:25.856,1:25.606,1:25.421,0.5600000000000023,1.5159999999999911,1.891999999999996
MAS,Australian Grand Prix,2011,1:26.031,1:25.611,1:25.599,0.7350000000000136,1.5210000000000008,2.0700000000000074
KOB,Australian Grand Prix,2011,1:25.717,1:25.405,1:25.626,0.4210000000000065,1.3149999999999977,2.0970000000000084
BUE,Australian Grand Prix,2011,1:26.232,1:25.882,1:27.066,0.936000000000007,1.7920000000000016,3.537000000000006
MSC,Australian Grand Prix,2011,1:25.962,1:25.971,\N,0.666000000000011,1.8810000000000002,4.161420000000007
ALG,Australian Grand Prix,2011,1:26.620,1:26.103,\N,1.3240000000000123,2.0130000000000052,4.296060000000011
PER,Australian Grand Prix,2011,1:25.812,1:26.108,\N,0.5160000000000053,2.0180000000000007,4.30116000000001
DIR,Australian Grand Prix,2011,1:27.222,1:26.739,\N,1.9260000000000161,2.649000000000001,4.944780000000009
MAL,Australian Grand Prix,2011,1:26.298,1:26.768,\N,1.0020000000000095,2.6779999999999973,4.974360000000004
SUT,Australian Grand Prix,2011,1:26.245,1:31.407,\N,0.9490000000000123,7.316999999999993,9.706140000000005
BAR,Australian Grand Prix,2011,1:26.270,\N,\N,0.9740000000000038,4.76809999999999,7.106262000000001
HEI,Australian Grand Prix,2011,1:27.239,\N,\N,1.943000000000012,5.7661700000000025,8.124293400000013
KOV,Australian Grand Prix,2011,1:29.254,\N,\N,3.9580000000000126,7.841620000000006,10.241252400000022
TRU,Australian Grand Prix,2011,1:29.342,\N,\N,4.0460000000000065,7.932259999999999,10.333705200000011
GLO,Australian Grand Prix,2011,1:29.858,\N,\N,4.562000000000012,8.463740000000001,10.875814800000015
DAM,Australian Grand Prix,2011,1:30.822,\N,\N,5.5260000000000105,9.45666,11.888593200000003
VET,Malaysian Grand Prix,2011,1:37.468,1:35.934,1:34.870,0.7240000000000038,0.3649999999999949,0.0
LIU,Australian Grand Prix,2011,1:32.978,\N,\N,7.682000000000016,11.677340000000001,14.153686800000003
KAR,Australian Grand Prix,2011,1:34.293,\N,\N,8.997000000000014,13.03179,15.535225800000006
HAM,Malaysian Grand Prix,2011,1:36.861,1:35.852,1:34.974,0.11699999999999022,0.28300000000000125,0.103999999999985
WEB,Malaysian Grand Prix,2011,1:37.924,1:36.080,1:35.179,1.1800000000000068,0.5109999999999957,0.3089999999999975
BUT,Malaysian Grand Prix,2011,1:37.033,1:35.569,1:35.200,0.2890000000000015,0.0,0.3299999999999983
ALO,Malaysian Grand Prix,2011,1:36.897,1:36.320,1:35.802,0.1529999999999916,0.7509999999999906,0.931999999999988
HEI,Malaysian Grand Prix,2011,1:37.224,1:36.811,1:36.124,0.47999999999998977,1.2420000000000044,1.2539999999999907
MAS,Malaysian Grand Prix,2011,1:36.744,1:36.557,1:36.251,0.0,0.9879999999999995,1.3810000000000002
PET,Malaysian Grand Prix,2011,1:37.210,1:36.642,1:36.324,0.4660000000000082,1.0729999999999933,1.4539999999999935
ROS,Malaysian Grand Prix,2011,1:37.316,1:36.388,1:36.809,0.5720000000000027,0.8190000000000026,1.938999999999993
KOB,Malaysian Grand Prix,2011,1:36.994,1:36.691,1:36.820,0.25,1.1219999999999999,1.9499999999999886
MSC,Malaysian Grand Prix,2011,1:36.904,1:37.035,\N,0.1599999999999966,1.465999999999994,4.105699999999999
BUE,Malaysian Grand Prix,2011,1:37.693,1:37.160,\N,0.9489999999999981,1.590999999999994,4.2331999999999965
ALG,Malaysian Grand Prix,2011,1:37.677,1:37.347,\N,0.9329999999999927,1.7780000000000058,4.423940000000002
DIR,Malaysian Grand Prix,2011,1:38.045,1:37.370,\N,1.301000000000002,1.801000000000002,4.447400000000002
BAR,Malaysian Grand Prix,2011,1:38.163,1:37.496,\N,1.418999999999997,1.9270000000000067,4.575920000000011
PER,Malaysian Grand Prix,2011,1:37.759,1:37.528,\N,1.0150000000000006,1.958999999999989,4.608559999999983
SUT,Malaysian Grand Prix,2011,1:37.693,1:37.593,\N,0.9489999999999981,2.024000000000001,4.674859999999995
MAL,Malaysian Grand Prix,2011,1:38.276,\N,\N,1.5320000000000107,5.655280000000005,8.378765600000008
KOV,Malaysian Grand Prix,2011,1:38.645,\N,\N,1.9010000000000105,6.035350000000008,8.76643700000001
TRU,Malaysian Grand Prix,2011,1:38.791,\N,\N,2.046999999999997,6.185729999999992,8.919824599999998
GLO,Malaysian Grand Prix,2011,1:40.648,\N,\N,3.9039999999999964,8.098439999999997,10.8707888
DAM,Malaysian Grand Prix,2011,1:41.001,\N,\N,4.257000000000005,8.462029999999999,11.2416506
LIU,Malaysian Grand Prix,2011,1:41.549,\N,\N,4.805000000000007,9.026470000000003,11.817379400000007
KAR,Malaysian Grand Prix,2011,1:42.574,\N,\N,5.829999999999998,10.082219999999992,12.894244399999991
VET,Chinese Grand Prix,2011,1:35.674,1:34.776,1:33.706,0.40200000000001523,0.29000000000002046,0.0
BUT,Chinese Grand Prix,2011,1:35.924,1:34.662,1:34.421,0.6520000000000152,0.17600000000001614,0.7149999999999892
HAM,Chinese Grand Prix,2011,1:36.091,1:34.486,1:34.463,0.8190000000000168,0.0,0.7569999999999908
ROS,Chinese Grand Prix,2011,1:35.272,1:35.850,1:34.670,0.0,1.3640000000000043,0.9639999999999986
ALO,Chinese Grand Prix,2011,1:35.389,1:35.165,1:35.119,0.11700000000001864,0.679000000000002,1.4129999999999967
MAS,Chinese Grand Prix,2011,1:35.478,1:35.437,1:35.145,0.20600000000001728,0.9510000000000076,1.4390000000000072
ALG,Chinese Grand Prix,2011,1:36.133,1:35.563,1:36.158,0.8610000000000184,1.0770000000000124,2.451999999999998
DIR,Chinese Grand Prix,2011,1:35.702,1:35.858,1:36.190,0.4300000000000068,1.372000000000014,2.4839999999999947
BUE,Chinese Grand Prix,2011,1:36.110,1:35.500,1:36.203,0.8380000000000081,1.01400000000001,2.497
PET,Chinese Grand Prix,2011,1:35.370,1:35.149,\N,0.09800000000001319,0.6630000000000109,3.3459799999999973
SUT,Chinese Grand Prix,2011,1:36.092,1:35.874,\N,0.8200000000000074,1.3880000000000052,4.08547999999999
PER,Chinese Grand Prix,2011,1:36.046,1:36.053,\N,0.7740000000000009,1.5670000000000073,4.268059999999991
KOB,Chinese Grand Prix,2011,1:36.147,1:36.236,\N,0.875,1.75,4.454719999999995
MSC,Chinese Grand Prix,2011,1:35.508,1:36.457,\N,0.23600000000001842,1.9710000000000036,4.680139999999994
BAR,Chinese Grand Prix,2011,1:35.911,1:36.465,\N,0.63900000000001,1.9790000000000134,4.688299999999998
HEI,Chinese Grand Prix,2011,1:35.910,1:36.611,\N,0.6380000000000052,2.125,4.837219999999988
MAL,Chinese Grand Prix,2011,1:36.121,1:36.956,\N,0.849000000000018,2.470000000000013,5.189120000000003
WEB,Chinese Grand Prix,2011,1:36.468,\N,\N,1.1960000000000122,4.8760400000000175,7.643280799999999
KOV,Chinese Grand Prix,2011,1:37.894,\N,\N,2.622000000000014,6.344820000000013,9.141436400000003
TRU,Chinese Grand Prix,2011,1:38.318,\N,\N,3.0460000000000065,6.781540000000007,9.586890799999992
DAM,Chinese Grand Prix,2011,1:39.119,\N,\N,3.8470000000000084,7.606570000000019,10.428421400000005
GLO,Chinese Grand Prix,2011,1:39.708,\N,\N,4.436000000000007,8.213240000000013,11.047224799999995
LIU,Chinese Grand Prix,2011,1:40.212,\N,\N,4.940000000000012,8.732360000000014,11.576727200000008
KAR,Chinese Grand Prix,2011,1:40.445,\N,\N,5.173000000000002,8.972350000000006,11.821517
VET,Turkish Grand Prix,2011,1:27.039,1:25.610,1:25.049,0.02599999999999625,0.0,0.0
WEB,Turkish Grand Prix,2011,1:27.090,1:26.075,1:25.454,0.07699999999999818,0.4650000000000034,0.40500000000000114
ROS,Turkish Grand Prix,2011,1:27.514,1:25.801,1:25.574,0.5009999999999906,0.1910000000000025,0.5249999999999915
HAM,Turkish Grand Prix,2011,1:27.091,1:26.066,1:25.595,0.07800000000000296,0.45600000000000307,0.5459999999999923
ALO,Turkish Grand Prix,2011,1:27.349,1:26.152,1:25.851,0.3359999999999985,0.5420000000000016,0.8019999999999925
BUT,Turkish Grand Prix,2011,1:27.374,1:26.485,1:25.982,0.36099999999999,0.875,0.9329999999999927
PET,Turkish Grand Prix,2011,1:27.475,1:26.654,1:26.296,0.4619999999999891,1.043999999999997,1.2469999999999857
MSC,Turkish Grand Prix,2011,1:27.697,1:26.121,1:26.646,0.6839999999999975,0.5109999999999957,1.5969999999999942
HEI,Turkish Grand Prix,2011,1:27.901,1:26.740,1:26.659,0.887999999999991,1.1299999999999955,1.6099999999999852
MAS,Turkish Grand Prix,2011,1:27.013,1:26.395,\N,0.0,0.7849999999999966,3.0738999999999947
BAR,Turkish Grand Prix,2011,1:28.246,1:26.764,\N,1.2329999999999899,1.1539999999999964,3.4502799999999922
SUT,Turkish Grand Prix,2011,1:27.392,1:27.027,\N,0.3789999999999907,1.4170000000000016,3.71853999999999
DIR,Turkish Grand Prix,2011,1:27.625,1:27.145,\N,0.6119999999999948,1.5349999999999966,3.8388999999999953
MAL,Turkish Grand Prix,2011,1:27.396,1:27.236,\N,0.38299999999999557,1.6260000000000048,3.9317199999999985
PER,Turkish Grand Prix,2011,1:27.778,1:27.244,\N,0.7649999999999864,1.6340000000000003,3.939879999999988
BUE,Turkish Grand Prix,2011,1:27.620,1:27.255,\N,0.6069999999999993,1.644999999999996,3.9510999999999967
ALG,Turkish Grand Prix,2011,1:28.055,1:27.572,\N,1.0420000000000016,1.9620000000000033,4.2744399999999985
KOV,Turkish Grand Prix,2011,1:28.780,\N,\N,1.766999999999996,5.8333999999999975,8.22326799999999
TRU,Turkish Grand Prix,2011,1:29.673,\N,\N,2.6599999999999966,6.753190000000004,9.161453800000004
DAM,Turkish Grand Prix,2011,1:30.445,\N,\N,3.431999999999988,7.548349999999999,9.972516999999996
LIU,Turkish Grand Prix,2011,1:30.692,\N,\N,3.679000000000002,7.802760000000006,10.232015200000006
GLO,Turkish Grand Prix,2011,1:30.813,\N,\N,3.799999999999997,7.927390000000003,10.3591378
